Statistik_Code;Statistik_Label;Zeit_Code;Zeit_Label;Zeit;1_Merkmal_Code;1_Merkmal_Label;1_Auspraegung_Code;1_Auspraegung_Label;2_Merkmal_Code;2_Merkmal_Label;2_Auspraegung_Code;2_Auspraegung_Label;3_Merkmal_Code;3_Merkmal_Label;3_Auspraegung_Code;3_Auspraegung_Label;UNT003__Unternehmen__Anzahl;VER013__Befoerderte_Personen__1000;VER014__Personenkilometer__1000
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;869;2850297;26756173
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;57;645212;13224536
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;1008855;4320125
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;816;1372498;9211511
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;26;5014;1455006
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;31885;8960894
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;869;2827054;26865726
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;57;657873;13493533
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;994940;4252383
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;816;1348845;9119809
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;26;5592;1632461
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;34600;9802371
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;865;2653076;25609660
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;57;644532;13574642
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;948156;4069288
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;812;1227000;7965729
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;23;6675;2114099
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;35158;10282175
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;861;2892044;27456670
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;57;680646;14001834
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;1020935;4364111
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;808;1368141;9090725
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;22;5698;1664073
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2016;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;36835;10309903
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;844;2904226;26959490
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;57;669814;13344679
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;1032836;4390956
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;791;1384345;9223854
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;21;4702;1302445
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;3;33054;9122593
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;844;2827752;26700818
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;57;665393;13575158
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;1010992;4298286
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;791;1331930;8827374
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;20;5844;1711356
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;3;35415;10284364
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;838;2715125;26116915
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;57;678597;13920519
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;971343;4143177
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;785;1238915;8053219
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;19;6552;1978073
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;3;36235;10680715
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;832;2892822;27543192
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;57;672668;14105111
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;1033017;4398694
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;779;1368518;9039386
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;20;5692;1663346
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2017;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;3;37639;10339115
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;822;2898328;26892518
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;56;669780;13368304
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;1047337;4481239
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;770;1364317;9042975
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;20;4878;1400157
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;3;34116;9736271
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;819;2852061;26944336
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;56;673471;13702294
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;1027665;4390070
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;767;1332239;8851972
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;20;5996;1720915
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;3;36968;10843944
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;815;2714906;26171150
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;54;666805;13917334
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;983921;4213508
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;764;1237721;8040308
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;18;6570;1960739
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;3;39599;11614713
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;812;2933219;27498721
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;54;708134;14052653
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;1055177;4494080
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;761;1355776;8951988
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;19;5610;1602116
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2018;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;3;37946;10700250
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;796;2912545;27055976
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;53;688498;13567733
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;58;1044455;4457678
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;745;1362852;9030564
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;18;4621;1284532
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;34581;9857369
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;794;2854109;26797956
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;52;689344;13669155
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;58;1021468;4386289
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;744;1323656;8742512
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;19;5765;1580423
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART2;2. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;37731;11247615
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;791;2753287;26269005
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;52;692599;13972846
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;58;995626;4258826
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;740;1240992;8037333
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;16;5751;1707933
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART3;3. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;39821;11944062
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;788;2939353;27770326
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;52;705521;14294240
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;59;1071476;4563670
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;740;1349515;8912415
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNOBUS;Linienfernverkehr mit Omnibussen;17;5086;1440131
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2019;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART4;4. Quartal;VERAT3;Verkehrsart;VERLINFERNEISB;Linienfernverkehr mit Eisenbahnen;2;39274;11654908
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHINSG;Liniennahverkehr insgesamt;765;2584386;23430307
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHEISB;Liniennahverkehr mit Eisenbahnen;50;586209;11339563
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHSTB;Liniennahverkehr mit Straﬂenbahnen;56;919426;3953473
46181;Personenverkehr mit Bussen und Bahnen;JAHR;Jahr;2020;DINSG;Deutschland insgesamt;DG;Deutschland;QUARTG;Quartale;QUART1;1. Quartal;VERAT3;Verkehrsart;VERLINNAHOBUS;Liniennahverkehr mit Omnibussen;716;1227128;8137270
